content,content_stemmed,label_roberta,label_rating,label_leksikon,label
"kode akses dibikin salah mulu, udah berkali-kali direset password juga tetep disalahin lagi ujung²nya, padahal input datanya udah betul. gimana bisa log in nya klo gini terus?","['kode', 'akses', 'bikin', 'salah', 'mulu', 'kali', 'kali', 'direset', 'password', 'disalahin', 'ujung', 'input', 'data', 'log']",Negative,Negative,Negative,Negative
"PAKE VERMUK RIBET KALO HAPE NYA YANG KAMERA NYA RUSAK TRUS GA BISA VERMUK PDHAL LAGI URGENT , SMENTARA ATM JAUH","['pakai', 'vermuk', 'ribet', 'hape', 'kamera', 'rusak', 'tidak', 'vermuk', 'urgent', 'atm']",Negative,Negative,Negative,Negative
"Kok buat bayar pake Qris gak bisa,,kenapa ya..???","['bayar', 'pakai', 'qris', 'tidak', 'ya']",Negative,Positive,Negative,Negative
Aplikasi nya lebih bagus yg lama dari pada yang sekarang,"['aplikasi', 'bagus']",Positive,Negative,Positive,Positive
Baik,['baik'],Positive,Positive,Positive,Positive
Top markotop,"['top', 'markotop']",Negative,Positive,Positive,Positive
"kenapa ya kadang2 kok eror,dan sekarang mau cek saldo kok susah ya","['ya', 'kadang', 'eror', 'cek', 'saldo', 'susah', 'ya']",Negative,Positive,Positive,Positive
"Gimana ini saldo saya hilang gara"" Pake qriss saldo ke potong tapi penrima belum nerima saldo tersebut, parah ga bakalan lagi lah pake qris urusnya ribet amat","['saldo', 'hilang', 'gara', 'pakai', 'qriss', 'saldo', 'potong', 'nrima', 'belum', 'terima', 'saldo', 'parah', 'tidak', 'pakai', 'qris', 'urus', 'ribet']",Negative,Negative,Negative,Negative
Tolong donk ini Mbanking bca knp ya masa skrg klo buka mbanking merah mulu ga ijo ijo pleaseee dlu enak2 aja make skrg knp gini tolongggg perbaikan ny,"['tolong', 'mbanking', 'bca', 'ya', 'buka', 'mbanking', 'merah', 'mulu', 'tidak', 'ijo', 'ijo', 'pleaseee', 'enak', 'pakai', 'tolongggg', 'baik']",Negative,Negative,Positive,Negative
Enak banget transaksi pake bca mobile,"['enak', 'banget', 'transaksi', 'pakai', 'bca', 'mobile']",Negative,Positive,Positive,Positive
Aplikasi tidak bisa dibuka dan close sendiri,"['aplikasi', 'tidak', 'buka', 'close']",Negative,Negative,Negative,Negative
Jadimudahtranfer,['jadimudahtranfer'],Negative,Positive,Positive,Positive
Hallo tolong gimana ini BCA mobile saya gak bisa dibuka ??,"['halo', 'tolong', 'bca', 'mobile', 'tidak', 'buka']",Negative,Negative,Negative,Negative
Good BCA,"['good', 'bca']",Negative,Positive,Positive,Positive
"Yg lagi heboh di sosmed, QRIS bikin bingung antara BAYAR dan TRANSFER, akhirnya org malah kena tipu, coba di ganti lagi bahasnya biar tidak bikin bingung.","['heboh', 'sosmed', 'qris', 'bikin', 'bingung', 'bayar', 'transfer', 'orang', 'kena', 'tipu', 'coba', 'ganti', 'bahas', 'biar', 'tidak', 'bikin', 'bingung']",Negative,Negative,Negative,Negative
Mantuul ... 👍🏼,['mantuul'],Negative,Positive,Positive,Positive
Ok,['ok'],Negative,Positive,Positive,Positive
kenapa kalau pake wifi tidak bisa sih padahal jaringan bagus,"['pakai', 'wifi', 'tidak', 'sih', 'jaring', 'bagus']",Negative,Negative,Positive,Negative
"Belom bisa gratis tf ke semua bank tidak seperti Permatabank sudah free , dan bank lainya,, coba dong kan ini banyak nasabah yg pakai BCA,","['belum', 'gratis', 'tf', 'bank', 'tidak', 'permatabank', 'free', 'bank', 'lai', 'coba', 'nasabah', 'pakai', 'bca']",Negative,Positive,Positive,Positive
maaf sebelum nya ini saya dari tadi malam sampai sekarang mau transaksi kok masih tidak bisa ya?? padahal untuk app lain lancar² saja untuk buka bca m kok merah mohon segera di perbaiki,"['maaf', 'malam', 'transaksi', 'masih', 'tidak', 'ya', 'aplikasi', 'lancar', 'buka', 'bca', 'merah', 'mohon', 'baik']",Negative,Negative,Positive,Negative
Sangat membantu,"['sangat', 'bantu']",Negative,Positive,Positive,Positive
Keren mantap nyaman dan aman sangat dibutuhkan,"['keren', 'mantap', 'nyaman', 'aman', 'sangat', 'butuh']",Negative,Positive,Positive,Positive
Terimakasih,"['terima', 'kasih']",Negative,Positive,Positive,Positive
Tolong tambah kan setingan hapus rekening yang sudah di tambahkan,"['tolong', 'ting', 'hapus', 'rekening', 'tambah']",Negative,Negative,Positive,Negative
Sangat baik,"['sangat', 'baik']",Negative,Positive,Positive,Positive
ini kenapa Mbangking bca ngk bisa di buka tanda merah terus tolong dong ini kenapa dari siang loh ngk bisa buka Mbangking..,"['mbangking', 'bca', 'buka', 'tanda', 'merah', 'tolong', 'siang', 'loh', 'buka', 'mbangking']",Negative,Negative,Positive,Negative
Kenapa ga nis di buka,"['tidak', 'nis', 'buka']",Negative,Positive,Negative,Negative
"Soooooo good, It's very easy to use and easy for me, a person who doesn't understand technology.","['soooooo', 'good', 'its', 'very', 'easy', 'use', 'and', 'easy', 'for', 'me', 'a', 'person', 'who', 'doesnt', 'understand', 'technology']",Negative,Positive,Positive,Positive
Ok,['ok'],Negative,Positive,Positive,Positive
Oke,['oke'],Negative,Positive,Positive,Positive
"setiap mau transaksi gagal terus,payah","['transaksi', 'gagal', 'payah']",Negative,Negative,Positive,Negative
Ini kenapa ya BCA mobile punya saya tulisannya transaksi tidak dapat diproses silahkan ulangi beberapa saat lagi.Ini sudah 2 bulan gak bisa dipake BCA mobile saya,"['ya', 'bca', 'mobile', 'tulis', 'transaksi', 'tidak', 'proses', 'sila', 'ulang', 'tidak', 'pakai', 'bca', 'mobile']",Negative,Negative,Negative,Negative
Kak lupa no rek truss blom ngambil ATM jga gmna kak mau msuk bca Mobile,"['kak', 'lupa', 'no', 'rek', 'truss', 'belum', 'ngambil', 'atm', 'kak', 'masuk', 'bca', 'mobile']",Negative,Negative,Negative,Negative
Top,['top'],Negative,Positive,Positive,Positive
Menu edit daftar transaksi ribet,"['menu', 'edit', 'daftar', 'transaksi', 'ribet']",Negative,Negative,Negative,Negative
Kenpa Merah terus lampu indikator n tolong d permudah,"['kenpa', 'merah', 'lampu', 'indikator', 'n', 'tolong', 'mudah']",Negative,Positive,Positive,Positive
Bagus,['bagus'],Positive,Positive,Positive,Positive
Mohon untuk memperbaharui app BCA nya agar lebih mudah di gunakan dan menu menu nya menarik di lihat thnks 🙏,"['mohon', 'baharu', 'aplikasi', 'bca', 'mudah', 'menu', 'menu', 'tarik', 'lihat', 'thnks']",Negative,Positive,Positive,Positive
aplikasi sampah,"['aplikasi', 'sampah']",Negative,Negative,Negative,Negative
Nahh ini baru mantap... I like you... 😘😘😘,"['mantap', 'i', 'like', 'you']",Negative,Positive,Positive,Positive
susah banget buat foto padahal sudah terang gak kayak dana yang lain kemarin gk serumit ini,"['susah', 'banget', 'foto', 'terang', 'tidak', 'kayak', 'dana', 'kemarin', 'tidak', 'rumit']",Negative,Negative,Negative,Negative
Susah aktivasi M BCA . Padahal pulsa ada. Sms ke terima .. parah bener,"['susah', 'aktivasi', 'bca', 'pulsa', 'sms', 'terima', 'parah']",Negative,Negative,Negative,Negative
Bagus,['bagus'],Positive,Positive,Positive,Positive
"Cuman login ajah susah bgt,malah kaya daftar ulang harus ke atm lagi,gaje","['cuman', 'login', 'susah', 'banget', 'kayak', 'daftar', 'ulang', 'atm', 'tidak']",Negative,Negative,Negative,Negative
Ini aplikasi BCA saya kenapa gabisa dibuka tolong dong kak soalnya penting bgt yaaa makasih 🙏,"['aplikasi', 'bca', 'tidak', 'buka', 'tolong', 'kak', 'banget', 'ya', 'terima', 'kasih']",Negative,Negative,Positive,Negative
Oke,['oke'],Negative,Positive,Positive,Positive
"Beli pulsa lampu indikator selalu biru, kurang responsif sekali jadi m bangking 🤮","['beli', 'pulsa', 'lampu', 'indikator', 'biru', 'kurang', 'responsif', 'bangking']",Negative,Negative,Negative,Negative
"Knpa bca saya gabisa liat saldo yah, padahal bulan kemaren masi bisa liat saldo, indikator nya merah terus ga ijo ijo kek berberapa bulan kebelakang, saldo saya juga masi ada","['bca', 'tidak', 'lihat', 'saldo', 'ya', 'kemarin', 'masih', 'lihat', 'saldo', 'indikator', 'merah', 'tidak', 'ijo', 'ijo', 'kayak', 'berapa', 'belakang', 'saldo', 'masih']",Negative,Positive,Positive,Positive
Saya baru buka rekening baru saya coba transaksi lewat bca mobile kenapa tidak bisa buat transaksi tak ada balasan semua di wa sama aja tidak membantu,"['buka', 'rekening', 'coba', 'transaksi', 'bca', 'mobile', 'tidak', 'transaksi', 'balas', 'wa', 'tidak', 'bantu']",Negative,Negative,Negative,Negative
Kenapa Kalo Wifi Gabisa Ngecek Saldo Merah Terus Lampu Indikatornyah. Kalo Pake Data Bisa. Kenapa Pake Wifi Jadi Gak Bisa Aneh ??,"['wifi', 'tidak', 'ecek', 'saldo', 'merah', 'lampu', 'indikatornyah', 'pakai', 'data', 'pakai', 'wifi', 'tidak', 'aneh']",Negative,Negative,Negative,Negative
Nih gimana jadinya .habis update mau log in aja malah susah Klik pilihan centang di syarat ketentuan aja .bolak balik malah ngak bisa2,"['nih', 'habis', 'update', 'log', 'susah', 'klik', 'pilih', 'centang', 'syarat', 'tentu', 'bolak', 'tidak']",Negative,Negative,Negative,Negative
tolonglah ini sudah 2 hari mbanking saya force close trss ngehambat aktifitas kerja saya jadinya udah saya clear cache ttp gk bisa,"['tolong', 'mbanking', 'force', 'close', 'trss', 'ngehambat', 'aktifitas', 'kerja', 'clear', 'cache', 'tidak']",Negative,Negative,Negative,Negative
"Ini kenapa ya untuk verifikasi KTP dan wajah gagal berkali kali? Sudah di coba dengan paket data maupun wifi, sinyal sama sama bagus tapi selalu gagal. Terimakasih","['ya', 'verifikasi', 'ktp', 'wajah', 'gagal', 'kali', 'kali', 'coba', 'paket', 'data', 'wifi', 'sinyal', 'bagus', 'gagal', 'terima', 'kasih']",Negative,Positive,Positive,Positive
Baik,['baik'],Positive,Positive,Positive,Positive
Bagus,['bagus'],Positive,Positive,Positive,Positive
"Ko kaga bisa verifikasi wajah, malah ada tulisan, sementara transaksi tidak dapat di proses","['kagak', 'verifikasi', 'wajah', 'tulis', 'transaksi', 'tidak', 'proses']",Negative,Positive,Negative,Negative
Oke mantap bos apalgi kalau ngasi pinjem modal makin mantap ta kasih bintang 💯😁,"['oke', 'mantap', 'bos', 'asih', 'pinjem', 'modal', 'mantap', 'ta', 'kasih', 'bintang']",Negative,Positive,Positive,Positive
mantap,['mantap'],Positive,Positive,Positive,Positive
Cukup bagus dan praktis,"['bagus', 'praktis']",Negative,Positive,Positive,Positive
parah bener sekarang mbca gak kayak dulu biasanya lancar² sekarang mau buka cuma mentok di logo BCA gak bisa masuk SANGAT SANGAT KECEWA!,"['parah', 'mbca', 'tidak', 'kayak', 'lancar', 'buka', 'mentok', 'logo', 'bca', 'tidak', 'masuk', 'sangat', 'sangat', 'kecewa']",Negative,Positive,Negative,Negative
Selalu minta update setiap kali update minta verikasi selalu makan pulsa banyak ... Sekarang gak bisa masuk Padahal aplikasi sudah tak hapus tak download lgi.. Verifikasi nomer ATM balik lgi verikasi ulang sampai habis pulsa gak bisa lanjut kehalaman berikut Dan verikasi lgi bikin setres dah pulsa ngutang,"['update', 'kali', 'update', 'verikasi', 'makan', 'pulsa', 'tidak', 'masuk', 'aplikasi', 'hapus', 'download', 'verifikasi', 'nomer', 'atm', 'verikasi', 'ulang', 'habis', 'pulsa', 'tidak', 'halaman', 'verikasi', 'bikin', 'tres', 'pulsa', 'ngutang']",Negative,Negative,Negative,Negative
"Bca mobile kok gabisa buat transfer dri gopay ke mbanking bca yaa?? Apa ada kendala?? Transfer dri linkaja jga pending saldo nya blm masuk"" ini.. Haduhhhh","['bca', 'mobile', 'tidak', 'transfer', 'gopay', 'mbanking', 'bca', 'ya', 'kendala', 'transfer', 'linkaja', 'pending', 'saldo', 'belum', 'masuk', 'haduhhhh']",Negative,Negative,Negative,Negative
"Mau login pindah ke hp baru verifikasi muka nya gagal terus,,, Udah berulang ulang,, Kaga jelas ini apk","['login', 'pindah', 'hp', 'verifikasi', 'muka', 'gagal', 'ulang', 'ulang', 'kagak', 'aplikasi']",Negative,Negative,Negative,Negative
Verifikasi wajah yang sulit padahal kamera jelas kan aneh..,"['verifikasi', 'wajah', 'sulit', 'kamera', 'aneh']",Negative,Positive,Positive,Positive
Ini kenapa aplikasinya close terus ??,"['aplikasi', 'close']",Negative,Negative,Positive,Negative
"Menyebalkan, tdk ada menu edit hapus inbox.","['sebal', 'tidak', 'menu', 'edit', 'hapus', 'inbox']",Negative,Negative,Negative,Negative
"Gak tau kenapa, sudah tiga hari ini tidak bisa transfer sama sekali. Udah lampu hijau pas transfer, tapi seperti transfer pas transfer disuruh nunggu lampu hijau terus.","['tidak', 'tau', 'tidak', 'transfer', 'lampu', 'hijau', 'pas', 'transfer', 'transfer', 'pas', 'transfer', 'suruh', 'tunggu', 'lampu', 'hijau']",Negative,Negative,Positive,Negative
Enak dan mantaaaap,"['enak', 'mantaaaap']",Negative,Positive,Positive,Positive
Ini knapa ya? Lampu indikatornya Merah trus,"['knapa', 'ya', 'lampu', 'indikator', 'merah']",Negative,Positive,Positive,Positive
"Mentok di ceklist pilihan saat mau pilih setuju dan tidak setuju, tidak bisa lanjut, jadi ga kepake aplikasinya","['mentok', 'ceklis', 'pilih', 'pilih', 'tuju', 'tidak', 'tuju', 'tidak', 'tidak', 'kepake', 'aplikasi']",Negative,Negative,Negative,Negative
Tolong lah.. segera mendukung esim..!! aplikasi selalu membaca SIM card 1,"['tolong', 'dukung', 'esim', 'aplikasi', 'baca', 'sim', 'card']",Negative,Positive,Positive,Positive
"login kembali ke aplikasi mobile BCA kok gak bisa ya? , saya pengguna mobile BCA selama 5 tahun, nomor saya sudah pernah terdaftar sebelumnya, nomor terpasang di SIM 1, pulsa ada Rp 15.000, status SIM aktif (tidak dalam masa tenggang/hangus), akses internet sudah di SIM 1, tidak ada fitur lock pulsa, SMS premium ""selalu ijinkan"", tapi masih saja gak ada balasan dari 89888, saya lihat banyak user yg mengeluh tak bisa login, Tolong para IT-nya suruh benerin systemnya","['login', 'aplikasi', 'mobile', 'bca', 'tidak', 'ya', 'guna', 'mobile', 'bca', 'nomor', 'daftar', 'nomor', 'pasang', 'sim', 'pulsa', 'rp', 'status', 'sim', 'aktif', 'tidak', 'tengganghangus', 'akses', 'internet', 'sim', 'tidak', 'fitur', 'lock', 'pulsa', 'sms', 'premium', 'ijinkan', 'masih', 'tidak', 'balas', 'lihat', 'user', 'keluh', 'login', 'tolong', 'suruh', 'benerin', 'systemnya']",Negative,Negative,Negative,Negative
setelah updet versi dari 4.1 sampai saat versi baru tetep saja fore close,"['updet', 'versi', 'versi', 'fore', 'close']",Negative,Positive,Negative,Negative
Good,['good'],Negative,Positive,Positive,Positive
Good,['good'],Negative,Positive,Positive,Positive
Kenapa tidak bisa buka bca mobile ?? Sudah aku hapus dan download 5 kali tetap gabisa dibuk,"['tidak', 'buka', 'bca', 'mobile', 'hapus', 'download', 'kali', 'tidak', 'buk']",Negative,Positive,Negative,Negative
"Ini gimanaa sih gk bisa login, udah melakukan keluhan ke kantor bca, dan ATM terdekat dan katanya udah terdaftar di M-banking, tetep aja gk bisa login..","['sih', 'tidak', 'login', 'keluh', 'kantor', 'bca', 'atm', 'dekat', 'daftar', 'banking', 'tidak', 'login']",Negative,Negative,Negative,Negative
Susah baget verifikasi wajahnya. Gagal terus. Cape sayah ngulang-ngulang ttp gagal.,"['susah', 'banget', 'verifikasi', 'wajah', 'gagal', 'capek', 'sayah', 'ngulang', 'ngulang', 'gagal']",Negative,Negative,Negative,Negative
Memudahkan segalanya,['mudah'],Negative,Positive,Positive,Positive
Saya jg udh download baru tdk bisa transaksi terus pdhl udh brp kali d coba ga bisa terus,"['download', 'tidak', 'transaksi', 'kali', 'coba', 'tidak']",Negative,Negative,Negative,Negative
mobile BCA selalu eror Udah hapus tap semua tetap aja sering eror Dulu BRI gitu juga makanya pindah BCA Skrng malah BCA yang kaya BRI dulu Mohon di perbaiki sistemnya karena kasihan di saat krodit..,"['mobile', 'bca', 'eror', 'hapus', 'tap', 'eror', 'bri', 'pindah', 'bca', 'bca', 'kayak', 'bri', 'mohon', 'baik', 'sistem', 'kasihan', 'krodit']",Negative,Negative,Negative,Negative
Mbanking skrng gangguan Mulu sinyalnya dulu ajj lancar skrng melempeh,"['mbanking', 'ganggu', 'mulu', 'sinyal', 'lancar', 'melempeh']",Negative,Negative,Negative,Negative
"Ini bca kenapa ,bca mobile nya gak bisa kebuka, tolong dong pihak bca segera di perbaiki , mkch..","['bca', 'bca', 'mobile', 'tidak', 'buka', 'tolong', 'bca', 'baik', 'mkch']",Negative,Positive,Positive,Positive
Kepercayaan dan keamanan,"['percaya', 'aman']",Negative,Positive,Positive,Positive
good,['good'],Negative,Positive,Positive,Positive
"Mau tanya, tadi saya ada transferan masuk, tapi pas di cek saldo ko kosong yah? Mohon di bantu","['transfer', 'masuk', 'pas', 'cek', 'saldo', 'kosong', 'ya', 'mohon', 'bantu']",Negative,Negative,Positive,Negative
Klik bca nya ketika di akses via android suka error untuk cek history transaksi,"['klik', 'bca', 'akses', 'via', 'android', 'suka', 'error', 'cek', 'history', 'transaksi']",Negative,Positive,Negative,Negative
Kalau diupdate apakah harus registrasi ulang dgn sms seperti awal pakai itu ya??,"['diupdate', 'registrasi', 'ulang', 'sms', 'pakai', 'ya']",Negative,Positive,Positive,Positive
"Sangat membantu rajin"" di updet biar gk ada bug.","['sangat', 'bantu', 'rajin', 'updet', 'biar', 'tidak', 'bug']",Negative,Positive,Negative,Negative
Terbaik pokoknya,"['baik', 'pokok']",Negative,Positive,Positive,Positive
good aplikasi,"['good', 'aplikasi']",Negative,Positive,Positive,Positive
"Sekarang tf sesama bca potongannya 4rb , kadang 1rb ,, kenapa ya ?","['tf', 'bca', 'potong', 'ribu', 'kadang', 'ribu', 'ya']",Negative,Negative,Positive,Negative
"Klo mau transfer ke bang lain pasti loading dn susah ,padahal sinyal jg udah hijau ,bukan malah bagus malah jelek kya gini bca","['transfer', 'abang', 'loading', 'susah', 'sinyal', 'hijau', 'bagus', 'jelek', 'kaya', 'bca']",Negative,Negative,Negative,Negative
Sinyal bagus trasper pake virtual tidak bisah apk makin lama makin banyak ganguan gimana si BCA,"['sinyal', 'bagus', 'trasper', 'pakai', 'virtual', 'tidak', 'bisah', 'aplikasi', 'ganguan', 'sih', 'bca']",Negative,Negative,Negative,Negative
Ok,['ok'],Negative,Positive,Positive,Positive
Semoga sistemnya terus di tingkatkan jadi tidak ada kendala saat transfer ke bank lain 👍,"['moga', 'sistem', 'tingkat', 'tidak', 'kendala', 'transfer', 'bank']",Negative,Positive,Negative,Negative
Face id nya gak respon sama sekali,"['face', 'id', 'tidak', 'respon']",Negative,Negative,Negative,Negative
Kode otp dari sms tidak masuk-masuk sampai saya tidak bisa minta kode otp lagi.,"['kode', 'otp', 'sms', 'tidak', 'masuk', 'masuk', 'tidak', 'kode', 'otp']",Negative,Negative,Negative,Negative
Good,['good'],Negative,Positive,Positive,Positive
"Tolong di update lagi apk nya, agar bisa berjalan tanpa kartu sim terpasang di HP, ribet anjay harus pindah2 kartu kalau mau buka apknya, tidak seperti mbanking lainya.","['tolong', 'update', 'aplikasi', 'jalan', 'kartu', 'sim', 'pasang', 'hp', 'ribet', 'anjay', 'pindah', 'kartu', 'buka', 'aplikasi', 'tidak', 'mbanking', 'lai']",Negative,Positive,Negative,Negative
bagus,['bagus'],Positive,Positive,Positive,Positive
Min kenapa mau bayar tagihan Telkom disitu tertera transaksi sementara tidak dapat dilakukan coba beberapa saat lagi...kenapa ya min mohon penjelasannya,"['min', 'bayar', 'tagih', 'telkom', 'situ', 'tera', 'transaksi', 'tidak', 'coba', 'ya', 'min', 'mohon', 'jelas']",Negative,Positive,Negative,Negative
"Tolong dong pihak bca, mau login tapi ga dapat kode terus ngabisin pulsa doang,ribettt sampe 4x SMS ga bisa terus.padahal sinyal bagus wifi ga bermasalah, pulsa ada isinya tapi tetep aja gabisa gimana sih","['tolong', 'bca', 'login', 'tidak', 'kode', 'ngabisin', 'pulsa', 'doang', 'ribettt', 'kali', 'sms', 'tidak', 'sinyal', 'bagus', 'wifi', 'tidak', 'masalah', 'pulsa', 'isi', 'tidak', 'sih']",Negative,Negative,Negative,Negative
